item_id,persona_id,persona_key,model,clarity,neutrality,verifiability,coverage,structure,readability,informativeness,overall,rationale,ok,repaired,timestamp
item_0063,5,citations,gpt-5.4-mini,6.0,9.0,3.0,5.0,6.0,6.0,5.0,5.0,"A serviceable encyclopedia-style description, but weakened by unsupported claims and awkward wording.",1,0,2026-07-09T15:48:29
item_0061,2,harsh,gpt-5.4-mini,6.0,8.0,5.0,5.0,6.0,5.0,6.0,5.0,"Adequate but clearly rough encyclopedic prose: understandable, yet unsourced and awkwardly written.",1,0,2026-07-09T15:48:29
item_0062,3,depth,gpt-5.4-mini,6.0,8.0,7.0,5.0,7.0,7.0,6.0,6.0,"A solid, source-based excerpt with clear purpose and decent organization, but it is too terse and underdeveloped to feel fully satisfying as encyclopedic prose.",1,0,2026-07-09T15:48:29
item_0063,3,depth,gpt-5.4-mini,6.0,9.0,4.0,4.0,6.0,5.0,5.0,5.0,"A short, generally clear botanical description, but too brief and underdeveloped to feel strong or fully encyclopedic.",1,0,2026-07-09T15:48:30
item_0064,3,depth,gpt-5.4-mini,7.0,9.0,4.0,4.0,6.0,6.0,5.0,5.0,"A readable summary of the legend, but too brief and underdeveloped to feel like strong encyclopedic writing.",1,0,2026-07-09T15:48:30
item_0064,6,anti_hedge,gpt-5.4-mini,6.0,9.0,5.0,5.0,6.0,6.0,6.0,6.0,"A usable summary of the myth, but not especially polished, sourced, or elegantly written.",1,0,2026-07-09T15:48:30
item_0065,7,grammar,gpt-5.4-mini,6.0,9.0,5.0,5.0,5.0,6.0,6.0,5.0,"A usable historical summary, but the prose is strained and the organization feels underdeveloped.",1,0,2026-07-09T15:48:31
item_0066,3,depth,gpt-5.4-mini,7.0,10,6.0,5.0,7.0,7.0,7.0,6.0,"A solid, factual passage with good encyclopedic intent, but it is held back by brevity and a noticeable grammatical omission.",1,0,2026-07-09T15:48:31
item_0065,3,depth,gpt-5.4-mini,7.0,9.0,5.0,4.0,7.0,7.0,5.0,6.0,"A clear, neutral, and usable summary, but too compressed and underdeveloped to be strong encyclopedic writing.",1,0,2026-07-09T15:48:31
item_0066,8,practical,gpt-5.4-mini,7.0,10,5.0,6.0,6.0,6.0,8.0,6.0,"Useful and mostly clear factual writing, but weakened by an incomplete sentence and lack of sourcing.",1,0,2026-07-09T15:48:32
item_0068,3,depth,gpt-5.4-mini,5.0,7.0,3.0,3.0,5.0,6.0,3.0,4.0,"A concise, readable statement, but too vague and under-supported to satisfy encyclopedic standards of depth or usefulness.",1,0,2026-07-09T15:48:32
item_0067,3,depth,gpt-5.4-mini,6.0,9.0,6.0,4.0,7.0,7.0,5.0,5.0,"A concise, neutral, and usable snippet, but too thin and context-light to count as strong encyclopedic writing.",1,0,2026-07-09T15:48:32
item_0068,10,skeptic,gpt-5.4-mini,5.0,7.0,3.0,3.0,5.0,6.0,4.0,4.0,"Readable enough, but the passage is underexplained, weakly supported, and too uncertain to count as strong encyclopedic writing.",1,0,2026-07-09T15:48:32
item_0069,4,brevity,gpt-5.4-mini,7.0,9.0,6.0,5.0,7.0,8.0,7.0,7.0,"A solid, concise passage that is readable and neutral, but thin on sourcing and depth.",1,0,2026-07-09T15:48:32
item_0067,9,empathy,gpt-5.4-mini,6.0,9.0,5.0,5.0,6.0,6.0,6.0,6.0,"A solid factual passage, but it feels a bit opaque and under-explained for a general reader.",1,0,2026-07-09T15:48:32
item_0069,5,citations,gpt-5.4-mini,7.0,7.0,4.0,5.0,7.0,7.0,6.0,5.0,"A readable and reasonably organized summary, but it is weakened by thin sourcing and several unsupported claims that an encyclopedia should not leave hanging.",1,0,2026-07-09T15:48:32
item_0070,4,brevity,gpt-5.4-mini,7.0,9.0,5.0,6.0,8.0,7.0,7.0,7.0,"A compact, competent encyclopedic sentence that is clear enough and efficiently informative, if somewhat thin.",1,0,2026-07-09T15:48:33
item_0071,4,brevity,gpt-5.4-mini,6.0,9.0,6.0,7.0,6.0,6.0,7.0,6.0,"Informative and neutral, but too dense and cumbersome for clean encyclopedic writing.",1,0,2026-07-09T15:48:33
item_0070,6,anti_hedge,gpt-5.4-mini,8.0,9.0,5.0,5.0,8.0,8.0,6.0,7.0,"Solid, concise encyclopedic prose with a few weak spots in sourcing and depth.",1,0,2026-07-09T15:48:33
item_0072,4,brevity,gpt-5.4-mini,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,"Serviceable but not polished: informative in outline, yet too compressed and a bit editorial for strong encyclopedic prose.",1,0,2026-07-09T15:48:34
item_0073,4,brevity,gpt-5.4-mini,5.0,8.0,4.0,4.0,3.0,5.0,5.0,4.0,"A usable but messy excerpt: informative in spots, yet poorly organized and incomplete.",1,0,2026-07-09T15:48:34
item_0074,4,brevity,gpt-5.4-mini,7.0,6.0,5.0,5.0,7.0,6.0,7.0,6.0,"A concise, usable summary, but not fully sourced, polished, or balanced enough to score higher.",1,0,2026-07-09T15:48:34
item_0073,9,empathy,gpt-5.4-mini,5.0,8.0,4.0,4.0,4.0,5.0,5.0,4.0,"A fact-rich but poorly integrated passage: serviceable at a glance, yet weakened by awkward organization and an incomplete thought.",1,0,2026-07-09T15:48:34
item_0074,10,skeptic,gpt-5.4-mini,7.0,6.0,3.0,4.0,7.0,7.0,5.0,4.0,"Readable and coherent, but the unsupported precision and likely overconfident summary weaken it substantially.",1,0,2026-07-09T15:48:34
item_0075,5,citations,gpt-5.4-mini,7.0,7.0,3.0,4.0,8.0,7.0,5.0,5.0,"Competent and coherent, but the unsupported interpretive claims keep it from being strong encyclopedic writing.",1,0,2026-07-09T15:48:36
item_0075,6,anti_hedge,gpt-5.4-mini,6.0,8.0,4.0,5.0,8.0,7.0,6.0,6.0,"Solid short encyclopedic prose, but it is somewhat jargon-heavy and unsupported.",1,0,2026-07-09T15:48:36
item_0076,5,citations,gpt-5.4-mini,8.0,10,5.0,4.0,7.0,8.0,7.0,6.0,"A clear, neutral factual sentence, but it is under-sourced and too context-poor for strong encyclopedic quality.",1,0,2026-07-09T15:48:36
item_0072,8,practical,gpt-5.4-mini,7.0,6.0,6.0,5.0,7.0,7.0,7.0,6.0,"Useful and mostly clear, but the passage is a bit compressed, somewhat under-sourced, and not fully neutral in wording.",1,0,2026-07-09T15:48:36
item_0076,7,grammar,gpt-5.4-mini,7.0,10,7.0,5.0,7.0,7.0,7.0,7.0,"A solid factual sentence, but somewhat heavy and narrowly framed rather than polished.",1,0,2026-07-09T15:48:36
item_0077,5,citations,gpt-5.4-mini,7.0,8.0,4.0,5.0,8.0,8.0,6.0,6.0,"A clear, neutral historical summary, but it is too unsourced and thin to rate highly as encyclopedic writing.",1,0,2026-07-09T15:48:36
item_0078,9,empathy,gpt-5.4-mini,4.0,9.0,4.0,5.0,5.0,4.0,7.0,4.0,"Useful scientific content is present, but the passage is too dense and awkwardly written to feel polished or especially accessible.",1,0,2026-07-09T15:48:37
item_0071,7,grammar,gpt-5.4-mini,7.0,9.0,6.0,6.0,7.0,6.0,8.0,7.0,"A solid encyclopedic passage with good substance, but its dense style and lack of sourcing keep it from being especially polished.",1,0,2026-07-09T15:48:37
item_0077,8,practical,gpt-5.4-mini,8.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,"A solid, readable summary with concrete facts, but limited depth and no sourcing.",1,0,2026-07-09T15:48:37
item_0078,5,citations,gpt-5.4-mini,6.0,9.0,3.0,5.0,7.0,5.0,6.0,5.0,"A compact, fairly informative encyclopedic passage, but its unsupported technical claims and minor language errors keep it from being strong.",1,0,2026-07-09T15:48:37
item_0079,10,skeptic,gpt-5.4-mini,7.0,10,4.0,3.0,8.0,8.0,4.0,5.0,"Readable and neutral, but too brief and unsourced to be strong encyclopedic writing.",1,0,2026-07-09T15:48:38
item_0079,5,citations,gpt-5.4-mini,7.0,9.0,3.0,3.0,8.0,8.0,4.0,4.0,"A concise, readable snippet, but as encyclopedic writing it is underdeveloped and unsupported by evidence.",1,0,2026-07-09T15:48:38
item_0081,6,anti_hedge,gpt-5.4-mini,6.0,9.0,5.0,5.0,7.0,7.0,7.0,6.0,"A competent encyclopedia-style passage, but it is too dense and unsourced to feel fully polished.",1,0,2026-07-09T15:48:38
item_0081,8,practical,gpt-5.4-mini,6.0,9.0,5.0,5.0,7.0,7.0,7.0,6.0,"A solid, concise taxonomy note that is informative and neutral, but somewhat terse and uncited.",1,0,2026-07-09T15:48:39
item_0080,7,grammar,gpt-5.4-mini,5.0,8.0,4.0,5.0,5.0,4.0,6.0,5.0,"An adequate but stiff philosophical summary: understandable, yet poorly polished and insufficiently clear for strong encyclopedic writing.",1,0,2026-07-09T15:48:39
item_0080,6,anti_hedge,gpt-5.4-mini,4.0,8.0,4.0,5.0,4.0,5.0,6.0,5.0,"A competent but awkward summary that states a real idea, yet needs much clearer phrasing and organization.",1,0,2026-07-09T15:48:39
item_0082,9,empathy,gpt-5.4-mini,7.0,5.0,4.0,4.0,7.0,7.0,5.0,5.0,"Clear and compact, but too brief, slightly biased in tone, and not very well supported for encyclopedic writing.",1,0,2026-07-09T15:48:39
item_0082,6,anti_hedge,gpt-5.4-mini,7.0,5.0,5.0,5.0,6.0,7.0,5.0,5.0,"Clear enough, but too thin and too colored by subjective phrasing to read as strong encyclopedia prose.",1,0,2026-07-09T15:48:39
item_0083,6,anti_hedge,gpt-5.4-mini,6.0,8.0,4.0,5.0,6.0,5.0,6.0,5.0,"Serviceable encyclopedic content, but it is dense, under-supported, and not especially polished.",1,0,2026-07-09T15:48:40
item_0083,10,skeptic,gpt-5.4-mini,6.0,7.0,4.0,5.0,7.0,7.0,6.0,5.0,"A clear enough summary with decent organization, but the unsupported categorization and slight promotional phrasing keep it from being strong encyclopedic writing.",1,0,2026-07-09T15:48:40
item_0084,8,practical,gpt-5.4-mini,6.0,9.0,6.0,7.0,6.0,6.0,8.0,6.0,"Informative and mostly reliable, but overloaded and syntactically dense, which reduces its effectiveness as clean encyclopedic prose.",1,0,2026-07-09T15:48:41
item_0085,7,grammar,gpt-5.4-mini,6.0,9.0,8.0,6.0,6.0,5.0,8.0,6.0,"Informative and neutral, but the writing is dense and awkward enough to blunt its effectiveness.",1,0,2026-07-09T15:48:41
item_0086,10,skeptic,gpt-5.4-mini,8.0,9.0,5.0,5.0,8.0,8.0,7.0,6.0,"A clear, concise historical summary, but the unsupported specificity and possible factual fragility keep it from scoring higher.",1,0,2026-07-09T15:48:41
item_0084,7,grammar,gpt-5.4-mini,6.0,9.0,6.0,6.0,5.0,6.0,7.0,6.0,"Factually rich and neutral, but stylistically overpacked; the writing is competent rather than polished.",1,0,2026-07-09T15:48:41
item_0087,8,practical,gpt-5.4-mini,8.0,9.0,7.0,6.0,8.0,8.0,8.0,8.0,"A solid factual summary with useful specifics, though somewhat thin on sourcing and broader context.",1,0,2026-07-09T15:48:41
item_0085,9,empathy,gpt-5.4-mini,5.0,9.0,8.0,6.0,6.0,5.0,8.0,6.0,"Factually solid and neutral, but the presentation is dense and unfriendly to nonexpert readers, which lowers its overall quality.",1,0,2026-07-09T15:48:41
item_0086,7,grammar,gpt-5.4-mini,7.0,9.0,6.0,4.0,8.0,6.0,6.0,6.0,"A solid but brief historical summary that is clear and neutral, yet somewhat thin and in need of cleaner phrasing and sourcing.",1,0,2026-07-09T15:48:42
item_0088,8,practical,gpt-5.4-mini,5.0,8.0,4.0,4.0,6.0,5.0,6.0,5.0,A knowledgeable but overcompressed passage that contains useful information yet suffers from opacity and unsupported certainty.,1,0,2026-07-09T15:48:42
item_0088,10,skeptic,gpt-5.4-mini,5.0,7.0,4.0,4.0,5.0,5.0,6.0,5.0,"A plausible scholarly passage, but too dense, unreferenced, and assertive to rate highly as encyclopedic writing.",1,0,2026-07-09T15:48:43
item_0087,9,empathy,gpt-5.4-mini,7.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,"A solid, informative passage that reads like a competent encyclopedia entry, though it could be clearer about sourcing, chronology, and broader context.",1,0,2026-07-09T15:48:43
item_0089,9,empathy,gpt-5.4-mini,6.0,8.0,4.0,5.0,6.0,6.0,6.0,6.0,"A solid factual summary, but it is a bit dense and not especially welcoming to readers who are not already familiar with the text.",1,0,2026-07-09T15:48:43
item_0090,1,lenient,gpt-5.4-mini,7.0,6.0,5.0,6.0,8.0,7.0,7.0,6.0,"A concise, readable summary with good flow, but it would benefit from more neutral wording and sourcing.",1,0,2026-07-09T15:48:43
item_0091,1,lenient,gpt-5.4-mini,6.0,10,5.0,6.0,8.0,7.0,6.0,6.0,"A solid encyclopedic explanation in concept and tone, but the broken formulas materially weaken the passage.",1,0,2026-07-09T15:48:43
item_0091,3,depth,gpt-5.4-mini,6.0,10,5.0,4.0,7.0,6.0,5.0,5.0,"A solid introductory explanation of weighted averages, but too compressed and marred by incomplete notation to feel fully polished or comprehensive.",1,0,2026-07-09T15:48:43
item_0089,10,skeptic,gpt-5.4-mini,6.0,8.0,4.0,5.0,6.0,6.0,5.0,5.0,"A compact but somewhat under-supported character summary; readable, yet not especially polished or well evidenced.",1,0,2026-07-09T15:48:44
item_0090,2,harsh,gpt-5.4-mini,6.0,4.0,3.0,4.0,5.0,6.0,5.0,4.0,"Competent at a glance, but too loaded and insufficiently careful to count as strong encyclopedic writing.",1,0,2026-07-09T15:48:44
item_0092,1,lenient,gpt-5.4-mini,5.0,9.0,5.0,5.0,6.0,5.0,6.0,5.0,"A solid encyclopedic fragment with good factual intent, but it is notably weakened by missing information and dense, awkward presentation.",1,0,2026-07-09T15:48:44
item_0092,4,brevity,gpt-5.4-mini,4.0,9.0,4.0,5.0,5.0,4.0,5.0,4.0,"Useful in intent, but the incomplete data and awkward delivery make it fall well short of good encyclopedic prose.",1,0,2026-07-09T15:48:44
item_0093,1,lenient,gpt-5.4-mini,8.0,9.0,7.0,6.0,8.0,8.0,8.0,8.0,"A concise, solid encyclopedic passage with good factual density and only minor polish gaps.",1,0,2026-07-09T15:48:45
item_0094,1,lenient,gpt-5.4-mini,7.0,10,7.0,6.0,8.0,8.0,8.0,8.0,"A solid, informative encyclopedic summary with good organization and neutrality, held back mainly by its narrow scope and lack of explicit sourcing.",1,0,2026-07-09T15:48:46
item_0093,5,citations,gpt-5.4-mini,7.0,9.0,6.0,6.0,7.0,7.0,8.0,7.0,"A competent encyclopedic blurb with useful specifics, but it would benefit from explicit sourcing and a cleaner sentence structure.",1,0,2026-07-09T15:48:46
item_0094,6,anti_hedge,gpt-5.4-mini,7.0,9.0,6.0,6.0,7.0,7.0,8.0,7.0,"Solid encyclopedic material, but not especially polished; it is informative and neutral, yet slightly dense and under-cited.",1,0,2026-07-09T15:48:46
item_0096,1,lenient,gpt-5.4-mini,8.0,9.0,7.0,7.0,8.0,8.0,8.0,8.0,"A solid, well-written encyclopedic passage with only the expected limitation of brevity.",1,0,2026-07-09T15:48:46
item_0095,7,grammar,gpt-5.4-mini,6.0,9.0,5.0,4.0,5.0,5.0,5.0,5.0,"A serviceable but rough encyclopedic passage: understandable and neutral, yet underdeveloped, awkwardly phrased, and weakly sourced.",1,0,2026-07-09T15:48:46
item_0096,8,practical,gpt-5.4-mini,9.0,10,8.0,6.0,9.0,9.0,8.0,9.0,"A concise, clear, and informative encyclopedic passage with strong factual detail and only minor limitations in scope.",1,0,2026-07-09T15:48:46
item_0097,1,lenient,gpt-5.4-mini,7.0,4.0,5.0,5.0,7.0,6.0,5.0,5.0,"A concise and understandable summary, but the biased phrasing and lack of sourcing keep it from feeling fully encyclopedic.",1,0,2026-07-09T15:48:47
item_0097,9,empathy,gpt-5.4-mini,6.0,3.0,3.0,4.0,7.0,6.0,4.0,4.0,"Readable and coherent, but the biased wording and lack of sourcing make it feel more like a plot note than solid encyclopedic writing.",1,0,2026-07-09T15:48:47
item_0098,1,lenient,gpt-5.4-mini,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,"A decent but rough encyclopedic passage: fact-based and serviceable, yet weakened by awkward phrasing and limited clarity.",1,0,2026-07-09T15:48:48
item_0099,3,depth,gpt-5.4-mini,7.0,8.0,5.0,4.0,7.0,7.0,5.0,5.0,"A clear, competent summary, but too brief and thin for a strong encyclopedic passage on this topic.",1,0,2026-07-09T15:48:48
item_0100,4,brevity,gpt-5.4-mini,6.0,9.0,5.0,4.0,6.0,6.0,5.0,5.0,"Serviceable encyclopedic writing, but incomplete sourcing and thin coverage keep it modest.",1,0,2026-07-09T15:48:48
item_0098,10,skeptic,gpt-5.4-mini,5.0,7.0,4.0,4.0,5.0,5.0,5.0,4.0,"A plausible encyclopedic fragment, but it is too vague and weakly supported to rate highly.",1,0,2026-07-09T15:48:48
item_0100,2,harsh,gpt-5.4-mini,5.0,7.0,4.0,3.0,5.0,6.0,4.0,4.0,"A short, serviceable encyclopedic snippet weakened by an incomplete statistic and thin coverage; adequate but not strong.",1,0,2026-07-09T15:48:48
item_0102,2,harsh,gpt-5.4-mini,7.0,4.0,3.0,4.0,7.0,7.0,4.0,4.0,"Readable but too sweeping, under-attributed, and tonally slanted to count as strong encyclopedic writing.",1,0,2026-07-09T15:48:49
item_0095,1,lenient,gpt-5.4-mini,6.0,8.0,5.0,5.0,6.0,6.0,5.0,6.0,"A decent encyclopedic sketch with a clear topic and reasonable tone, but it needs smoother wording, stronger sourcing, and more complete development.",1,0,2026-07-09T15:48:49
item_0101,5,citations,gpt-5.4-mini,4.0,7.0,3.0,4.0,4.0,3.0,5.0,4.0,"As encyclopedia-style writing, it is too under-sourced and too opaque to be reliable, despite containing a few substantive details.",1,0,2026-07-09T15:48:49
item_0101,2,harsh,gpt-5.4-mini,4.0,7.0,3.0,4.0,4.0,3.0,5.0,4.0,"A rough, compressed note with some interesting content, but too awkward and unsupported to count as strong encyclopedic prose.",1,0,2026-07-09T15:48:50
item_0099,2,harsh,gpt-5.4-mini,6.0,7.0,5.0,5.0,6.0,6.0,6.0,5.0,"A serviceable but limited encyclopedic paragraph: readable and relevant, yet underdeveloped and insufficiently supported.",1,0,2026-07-09T15:48:51
item_0103,2,harsh,gpt-5.4-mini,7.0,9.0,8.0,6.0,8.0,7.0,6.0,7.0,"A solid, serviceable encyclopedic note, but too compressed and bibliographic to count as especially strong writing.",1,0,2026-07-09T15:48:51
item_0103,7,grammar,gpt-5.4-mini,8.0,10,9.0,7.0,8.0,7.0,8.0,8.0,"A solid, factual encyclopedic passage: clear, sourced, and well organized, if a little dense.",1,0,2026-07-09T15:48:51
item_0102,6,anti_hedge,gpt-5.4-mini,8.0,5.0,4.0,5.0,8.0,8.0,5.0,5.0,"Clear and direct, but too unsourced and mildly biased to read like strong encyclopedic prose.",1,0,2026-07-09T15:48:51
item_0105,2,harsh,gpt-5.4-mini,9.0,10,10,8.0,10,9.0,7.0,9.0,"A clean, accurate bibliographic citation with little to fault, though inherently limited in substance.",1,0,2026-07-09T15:48:51
item_0104,2,harsh,gpt-5.4-mini,6.0,7.0,5.0,4.0,6.0,6.0,6.0,5.0,"A competent technical passage with decent encyclopedic intent, but the incomplete final sentence and lack of sourcing keep it from being strong.",1,0,2026-07-09T15:48:52
item_0106,10,skeptic,gpt-5.4-mini,7.0,9.0,5.0,5.0,8.0,7.0,6.0,6.0,"A concise, neutral passage with decent organization, but its unsupported specificity and limited scope keep it from scoring higher.",1,0,2026-07-09T15:48:52
item_0105,9,empathy,gpt-5.4-mini,9.0,10,10,4.0,9.0,8.0,4.0,7.0,"A clean, usable bibliographic entry, but too bare to be especially informative on its own.",1,0,2026-07-09T15:48:52
item_0104,8,practical,gpt-5.4-mini,6.0,9.0,6.0,5.0,7.0,6.0,8.0,6.0,"A useful technical passage with solid factual content, but it is marred by an unfinished sentence and only moderate polish.",1,0,2026-07-09T15:48:52
item_0106,2,harsh,gpt-5.4-mini,7.0,9.0,5.0,4.0,7.0,7.0,5.0,5.0,"A serviceable encyclopedic fragment, but thin, under-sourced, and only moderately informative.",1,0,2026-07-09T15:48:52
item_0107,4,brevity,gpt-5.4-mini,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,"A competent encyclopedic passage, but it is a little inflated, repetitive, and under-sourced.",1,0,2026-07-09T15:48:53
item_0109,6,anti_hedge,gpt-5.4-mini,6.0,9.0,5.0,4.0,6.0,6.0,6.0,6.0,"A competent factual sentence, but too compressed and under-supported to be strong encyclopedic prose.",1,0,2026-07-09T15:48:54
